player id,Name,Team,league,season,position,kmeans_cluster_raw,cluster_label
1048009,El Chadaille Bitshiabu,RB Leipzig,Germany Bundesliga,24/25,D,1,D_1
1142249,Frans Krätzig,1. FC Heidenheim,Germany Bundesliga,24/25,D,0,D_0
168903,Robert Andrich,Bayer 04 Leverkusen,Germany Bundesliga,24/25,D,1,D_1
253469,Hauke Wahl,FC St. Pauli,Germany Bundesliga,24/25,D,3,D_3
798926,Cédric Zesiger,FC Augsburg,Germany Bundesliga,24/25,D,3,D_3
933398,Felix Agu,SV Werder Bremen,Germany Bundesliga,24/25,D,0,D_0
355492,Konrad Laimer,FC Bayern München,Germany Bundesliga,24/25,D,2,D_2
57627,Karol Mets,FC St. Pauli,Germany Bundesliga,24/25,D,3,D_3
138156,Emre Can,Borussia Dortmund,Germany Bundesliga,24/25,D,4,D_4
319853,Lukas Klostermann,RB Leipzig,Germany Bundesliga,24/25,D,3,D_3
851254,Amos Pieper,SV Werder Bremen,Germany Bundesliga,24/25,D,3,D_3
780014,Nordi Mukiele,Bayer 04 Leverkusen,Germany Bundesliga,24/25,D,2,D_2
979820,Philipp Treu,FC St. Pauli,Germany Bundesliga,24/25,D,0,D_0
1184855,Konstantinos Koulierakis,VfL Wolfsburg,Germany Bundesliga,24/25,D,3,D_3
790989,Ko Itakura,Borussia M'gladbach,Germany Bundesliga,24/25,D,3,D_3
1086547,Leopold Querfeld,1. FC Union Berlin,Germany Bundesliga,24/25,D,3,D_3
944899,Valentin Gendrey,TSG Hoffenheim,Germany Bundesliga,24/25,D,0,D_0
319857,Benjamin Henrichs,RB Leipzig,Germany Bundesliga,24/25,D,2,D_2
883262,Edmond Tapsoba,Bayer 04 Leverkusen,Germany Bundesliga,24/25,D,1,D_1
576266,Philipp Lienhart,SC Freiburg,Germany Bundesliga,24/25,D,1,D_1
991479,Anthony Rouault,VfB Stuttgart,Germany Bundesliga,24/25,D,1,D_1
970361,Jeremie Frimpong,Bayer 04 Leverkusen,Germany Bundesliga,24/25,D,2,D_2
842364,Joakim Maehle,VfL Wolfsburg,Germany Bundesliga,24/25,D,2,D_2
187423,Kevin Akpoguma,TSG Hoffenheim,Germany Bundesliga,24/25,D,3,D_3
168937,Niklas Süle,Borussia Dortmund,Germany Bundesliga,24/25,D,1,D_1
833213,Erhan Masovic,VfL Bochum 1848,Germany Bundesliga,24/25,D,3,D_3
830803,Danilho Doekhi,1. FC Union Berlin,Germany Bundesliga,24/25,D,3,D_3
966889,David Nemeth,FC St. Pauli,Germany Bundesliga,24/25,D,3,D_3
48660,Kevin Vogt,1. FC Union Berlin,Germany Bundesliga,24/25,D,4,D_4
1048569,Nnamdi Collins,Eintracht Frankfurt,Germany Bundesliga,24/25,D,0,D_0
254449,Marvin Friedrich,Borussia M'gladbach,Germany Bundesliga,24/25,D,3,D_3
142231,Christian Günter,SC Freiburg,Germany Bundesliga,24/25,D,2,D_2
97926,Danny da Costa,1. FSV Mainz 05,Germany Bundesliga,24/25,D,3,D_3
168861,Marnon Busch,1. FC Heidenheim,Germany Bundesliga,24/25,D,0,D_0
939880,Philipp Sander,Borussia M'gladbach,Germany Bundesliga,24/25,D,0,D_0
879746,Leo Østigård,TSG Hoffenheim,Germany Bundesliga,24/25,D,3,D_3
872307,Jakov Medic,VfL Bochum 1848,Germany Bundesliga,24/25,D,3,D_3
873347,Lars Ritzka,FC St. Pauli,Germany Bundesliga,24/25,D,0,D_0
1122806,Arthur Chaves,TSG Hoffenheim,Germany Bundesliga,24/25,D,3,D_3
103442,Anthony Jung,SV Werder Bremen,Germany Bundesliga,24/25,D,3,D_3
856739,Lutsharel Geertruida,RB Leipzig,Germany Bundesliga,24/25,D,1,D_1
579260,Marco Komenda,Holstein Kiel,Germany Bundesliga,24/25,D,3,D_3
988252,Tim Siersleben,1. FC Heidenheim,Germany Bundesliga,24/25,D,3,D_3
798936,Benedikt Gimber,1. FC Heidenheim,Germany Bundesliga,24/25,D,3,D_3
916943,Ramon Hendriks,VfB Stuttgart,Germany Bundesliga,24/25,D,0,D_0
794294,Andreas Hanche-Olsen,1. FSV Mainz 05,Germany Bundesliga,24/25,D,3,D_3
887911,David Zec,Holstein Kiel,Germany Bundesliga,24/25,D,3,D_3
963073,Max Geschwill,Holstein Kiel,Germany Bundesliga,24/25,D,3,D_3
980616,Lasse Rosenboom,Holstein Kiel,Germany Bundesliga,24/25,D,0,D_0
227224,Milos Veljkovic,SV Werder Bremen,Germany Bundesliga,24/25,D,3,D_3
1131337,Max Rosenfelder,SC Freiburg,Germany Bundesliga,24/25,D,0,D_0
920022,Omar Traoré,1. FC Heidenheim,Germany Bundesliga,24/25,D,0,D_0
906278,Josha Vagnoman,VfB Stuttgart,Germany Bundesliga,24/25,D,0,D_0
1002920,Joe Scally,Borussia M'gladbach,Germany Bundesliga,24/25,D,0,D_0
995316,Kilian Fischer,VfL Wolfsburg,Germany Bundesliga,24/25,D,0,D_0
979144,Luca Netz,Borussia M'gladbach,Germany Bundesliga,24/25,D,0,D_0
1138778,Tim Oermann,VfL Bochum 1848,Germany Bundesliga,24/25,D,0,D_0
311676,Jonas Föhrenbach,1. FC Heidenheim,Germany Bundesliga,24/25,D,0,D_0
814735,Timo Becker,Holstein Kiel,Germany Bundesliga,24/25,D,3,D_3
1105869,Marko Ivezic,Holstein Kiel,Germany Bundesliga,24/25,D,3,D_3
904991,Stanley Nsoki,TSG Hoffenheim,Germany Bundesliga,24/25,D,3,D_3
1083382,Lukas Ullrich,Borussia M'gladbach,Germany Bundesliga,24/25,D,0,D_0
940871,Nico Schlotterbeck,Borussia Dortmund,Germany Bundesliga,25/26,D,1,D_1
577726,Ramy Bensebaini,Borussia Dortmund,Germany Bundesliga,25/26,D,4,D_4
856076,David Raum,RB Leipzig,Germany Bundesliga,25/26,D,2,D_2
1405212,Luka Vuskovic,Hamburger SV,Germany Bundesliga,25/26,D,4,D_4
799046,Waldemar Anton,Borussia Dortmund,Germany Bundesliga,25/26,D,1,D_1
227672,Jonathan Tah,FC Bayern München,Germany Bundesliga,25/26,D,1,D_1
896569,Min-jae Kim,FC Bayern München,Germany Bundesliga,25/26,D,1,D_1
136924,Willi Orbán,RB Leipzig,Germany Bundesliga,25/26,D,1,D_1
1006489,Loïc Badé,Bayer 04 Leverkusen,Germany Bundesliga,25/26,D,1,D_1
788949,Maximilian Mittelstädt,VfB Stuttgart,Germany Bundesliga,25/26,D,4,D_4
883262,Edmond Tapsoba,Bayer 04 Leverkusen,Germany Bundesliga,25/26,D,1,D_1
798583,Dayot Upamecano,FC Bayern München,Germany Bundesliga,25/26,D,1,D_1
138024,Vladimír Coufal,TSG Hoffenheim,Germany Bundesliga,25/26,D,2,D_2
863271,Jeff Chabot,VfB Stuttgart,Germany Bundesliga,25/26,D,1,D_1
976421,Castello Lukeba,RB Leipzig,Germany Bundesliga,25/26,D,1,D_1
851254,Amos Pieper,SV Werder Bremen,Germany Bundesliga,25/26,D,3,D_3
282229,Nico Elvedi,Borussia M'gladbach,Germany Bundesliga,25/26,D,3,D_3
142259,Matthias Ginter,SC Freiburg,Germany Bundesliga,25/26,D,1,D_1
1000269,Albian Hajdari,TSG Hoffenheim,Germany Bundesliga,25/26,D,1,D_1
939880,Philipp Sander,Borussia M'gladbach,Germany Bundesliga,25/26,D,1,D_1
581302,Robin Koch,Eintracht Frankfurt,Germany Bundesliga,25/26,D,1,D_1
921789,Rasmus Nissen Kristensen,Eintracht Frankfurt,Germany Bundesliga,25/26,D,2,D_2
891651,Keven Schlotterbeck,FC Augsburg,Germany Bundesliga,25/26,D,3,D_3
583806,Kevin Diks,Borussia M'gladbach,Germany Bundesliga,25/26,D,4,D_4
355486,Stefan Posch,1. FSV Mainz 05,Germany Bundesliga,25/26,D,3,D_3
576266,Philipp Lienhart,SC Freiburg,Germany Bundesliga,25/26,D,1,D_1
1597260,Noahkai Banks,FC Augsburg,Germany Bundesliga,25/26,D,3,D_3
927407,Josip Stanisic,FC Bayern München,Germany Bundesliga,25/26,D,2,D_2
1003339,Jarell Quansah,Bayer 04 Leverkusen,Germany Bundesliga,25/26,D,1,D_1
825771,Marco Friedl,SV Werder Bremen,Germany Bundesliga,25/26,D,1,D_1
857740,Ozan Kabak,TSG Hoffenheim,Germany Bundesliga,25/26,D,1,D_1
1864760,Hennes Behrens,1. FC Heidenheim,Germany Bundesliga,25/26,D,2,D_2
960114,Olivier Deman,SV Werder Bremen,Germany Bundesliga,25/26,D,2,D_2
1086547,Leopold Querfeld,1. FC Union Berlin,Germany Bundesliga,25/26,D,4,D_4
856553,Ridle Baku,RB Leipzig,Germany Bundesliga,25/26,D,2,D_2
828571,Bernardo,TSG Hoffenheim,Germany Bundesliga,25/26,D,3,D_3
542038,Eric Smith,FC St. Pauli,Germany Bundesliga,25/26,D,1,D_1
254429,Patrick Mainka,1. FC Heidenheim,Germany Bundesliga,25/26,D,3,D_3
97926,Danny da Costa,1. FSV Mainz 05,Germany Bundesliga,25/26,D,0,D_0
168903,Robert Andrich,Bayer 04 Leverkusen,Germany Bundesliga,25/26,D,1,D_1
1127823,Luca Jaquez,VfB Stuttgart,Germany Bundesliga,25/26,D,1,D_1
873106,Hiroki Ito,FC Bayern München,Germany Bundesliga,25/26,D,1,D_1
355492,Konrad Laimer,FC Bayern München,Germany Bundesliga,25/26,D,2,D_2
963198,Chrislain Matsima,FC Augsburg,Germany Bundesliga,25/26,D,3,D_3
1122806,Arthur Chaves,FC Augsburg,Germany Bundesliga,25/26,D,3,D_3
1159759,Nathaniel Brown,Eintracht Frankfurt,Germany Bundesliga,25/26,D,0,D_0
152206,Dominik Kohr,1. FSV Mainz 05,Germany Bundesliga,25/26,D,3,D_3
168861,Marnon Busch,1. FC Heidenheim,Germany Bundesliga,25/26,D,0,D_0
1548910,Kacper Potulski,1. FSV Mainz 05,Germany Bundesliga,25/26,D,3,D_3
965778,Arthur Theate,Eintracht Frankfurt,Germany Bundesliga,25/26,D,1,D_1
801003,Jordan Torunarigha,Hamburger SV,Germany Bundesliga,25/26,D,3,D_3
855663,Diogo Leite,1. FC Union Berlin,Germany Bundesliga,25/26,D,3,D_3
979144,Luca Netz,Borussia M'gladbach,Germany Bundesliga,25/26,D,0,D_0
253469,Hauke Wahl,FC St. Pauli,Germany Bundesliga,25/26,D,3,D_3
830803,Danilho Doekhi,1. FC Union Berlin,Germany Bundesliga,25/26,D,3,D_3
973564,Nicolás Capaldo,Hamburger SV,Germany Bundesliga,25/26,D,0,D_0
916943,Ramon Hendriks,VfB Stuttgart,Germany Bundesliga,25/26,D,3,D_3
252343,Adam Dzwigala,FC St. Pauli,Germany Bundesliga,25/26,D,3,D_3
1418649,Finn Jeltsch,VfB Stuttgart,Germany Bundesliga,25/26,D,3,D_3
1184855,Konstantinos Koulierakis,VfL Wolfsburg,Germany Bundesliga,25/26,D,3,D_3
957615,Robin Hranac,TSG Hoffenheim,Germany Bundesliga,25/26,D,3,D_3
293127,Denis Vavro,VfL Wolfsburg,Germany Bundesliga,25/26,D,3,D_3
1125024,Tomoya Ando,FC St. Pauli,Germany Bundesliga,25/26,D,3,D_3
798926,Cédric Zesiger,FC Augsburg,Germany Bundesliga,25/26,D,3,D_3
1048569,Nnamdi Collins,Eintracht Frankfurt,Germany Bundesliga,25/26,D,0,D_0
842364,Joakim Maehle,VfL Wolfsburg,Germany Bundesliga,25/26,D,2,D_2
106662,Stefan Bell,1. FSV Mainz 05,Germany Bundesliga,25/26,D,3,D_3
999276,Aurèle Amenda,Eintracht Frankfurt,Germany Bundesliga,25/26,D,1,D_1
979820,Philipp Treu,SC Freiburg,Germany Bundesliga,25/26,D,0,D_0
963043,Kristoffer Lund,1. FC Köln,Germany Bundesliga,25/26,D,0,D_0
142525,Lukas Kübler,SC Freiburg,Germany Bundesliga,25/26,D,0,D_0
999030,Warmed Omari,Hamburger SV,Germany Bundesliga,25/26,D,3,D_3
1035752,Giorgi Gocholeishvili,Hamburger SV,Germany Bundesliga,25/26,D,2,D_2
1596573,Bruno Ogbus,SC Freiburg,Germany Bundesliga,25/26,D,3,D_3
1002920,Joe Scally,Borussia M'gladbach,Germany Bundesliga,25/26,D,0,D_0
953097,Cenk Özkacar,1. FC Köln,Germany Bundesliga,25/26,D,3,D_3
920525,Moritz Jenz,VfL Wolfsburg,Germany Bundesliga,25/26,D,3,D_3
1014493,Rav van den Berg,1. FC Köln,Germany Bundesliga,25/26,D,3,D_3
1173172,Jeanuël Belocian,VfL Wolfsburg,Germany Bundesliga,25/26,D,0,D_0
311676,Jonas Föhrenbach,1. FC Heidenheim,Germany Bundesliga,25/26,D,0,D_0
1131339,Jordy Makengo,SC Freiburg,Germany Bundesliga,25/26,D,0,D_0
873347,Lars Ritzka,FC St. Pauli,Germany Bundesliga,25/26,D,0,D_0
57627,Karol Mets,FC St. Pauli,Germany Bundesliga,25/26,D,3,D_3
1127788,Aaron Zehnter,VfL Wolfsburg,Germany Bundesliga,25/26,D,0,D_0
142231,Christian Günter,SC Freiburg,Germany Bundesliga,25/26,D,0,D_0
988252,Tim Siersleben,1. FC Heidenheim,Germany Bundesliga,25/26,D,3,D_3
945532,Daniel Elfadli,Hamburger SV,Germany Bundesliga,25/26,D,3,D_3
1009334,Lorenz Assignon,VfB Stuttgart,Germany Bundesliga,25/26,D,0,D_0
905347,Yukinari Sugawara,SV Werder Bremen,Germany Bundesliga,25/26,D,0,D_0
1155226,Saël Kumbedi,VfL Wolfsburg,Germany Bundesliga,25/26,D,0,D_0
1083382,Lukas Ullrich,Borussia M'gladbach,Germany Bundesliga,25/26,D,0,D_0
1797852,Karim Coulibaly,SV Werder Bremen,Germany Bundesliga,25/26,D,3,D_3
906278,Josha Vagnoman,VfB Stuttgart,Germany Bundesliga,25/26,D,0,D_0
798936,Benedikt Gimber,1. FC Heidenheim,Germany Bundesliga,25/26,D,3,D_3
920022,Omar Traoré,1. FC Heidenheim,Germany Bundesliga,25/26,D,0,D_0
1020206,Sebastian Sebulonsen,1. FC Köln,Germany Bundesliga,25/26,D,0,D_0
965950,Joël Schmied,1. FC Köln,Germany Bundesliga,25/26,D,3,D_3
826188,Alessandro Bastoni,Inter,Italy Serie A,23/24,D,1,D_1
124992,Danilo,Juventus,Italy Serie A,23/24,D,1,D_1
787505,Benjamin Pavard,Inter,Italy Serie A,23/24,D,1,D_1
153257,Giovanni Di Lorenzo,SSC Napoli,Italy Serie A,23/24,D,2,D_2
957602,Riccardo Calafiori,Bologna,Italy Serie A,23/24,D,1,D_1
788027,Theo Hernández,AC Milan,Italy Serie A,23/24,D,4,D_4
126816,Francesco Acerbi,Inter,Italy Serie A,23/24,D,1,D_1
885197,Bremer,Juventus,Italy Serie A,23/24,D,1,D_1
870263,Alessandro Buongiorno,Torino,Italy Serie A,23/24,D,3,D_3
906275,Yann Bisseck,Inter,Italy Serie A,23/24,D,1,D_1
818481,Jhon Lucumí,Bologna,Italy Serie A,23/24,D,1,D_1
795297,Lucas Martínez Quarta,Fiorentina,Italy Serie A,23/24,D,1,D_1
805078,Mathías Olivera,SSC Napoli,Italy Serie A,23/24,D,0,D_0
122848,Cristiano Biraghi,Fiorentina,Italy Serie A,23/24,D,2,D_2
332155,Amir Rrahmani,SSC Napoli,Italy Serie A,23/24,D,1,D_1
965828,Mario Gila,Lazio,Italy Serie A,23/24,D,1,D_1
889785,Johan Vásquez,Genoa,Italy Serie A,23/24,D,3,D_3
870211,Alberto Dossena,Cagliari,Italy Serie A,23/24,D,3,D_3
1137431,Michael Kayode,Fiorentina,Italy Serie A,23/24,D,0,D_0
152420,Alessandro Florenzi,AC Milan,Italy Serie A,23/24,D,2,D_2
91046,Stefan de Vrij,Inter,Italy Serie A,23/24,D,1,D_1
788255,Fikayo Tomori,AC Milan,Italy Serie A,23/24,D,1,D_1
1128063,Federico Gatti,Juventus,Italy Serie A,23/24,D,1,D_1
1012176,Giorgio Scalvini,Atalanta,Italy Serie A,23/24,D,0,D_0
151003,Berat Djimsiti,Atalanta,Italy Serie A,23/24,D,3,D_3
886930,Jaka Bijol,Udinese,Italy Serie A,23/24,D,3,D_3
913401,Nehuén Pérez,Udinese,Italy Serie A,23/24,D,3,D_3
611210,Gianluca Mancini,AS Roma,Italy Serie A,23/24,D,1,D_1
997103,Radu Drăgușin,Genoa,Italy Serie A,23/24,D,3,D_3
970978,Andrea Carboni,Monza,Italy Serie A,23/24,D,1,D_1
972886,Fabiano Parisi,Fiorentina,Italy Serie A,23/24,D,2,D_2
812829,Giangiacomo Magnani,Hellas Verona,Italy Serie A,23/24,D,3,D_3
217784,Patric,Lazio,Italy Serie A,23/24,D,1,D_1
227864,Alessio Romagnoli,Lazio,Italy Serie A,23/24,D,1,D_1
929199,Carlos Augusto,Inter,Italy Serie A,23/24,D,2,D_2
826195,Matteo Gabbia,AC Milan,Italy Serie A,23/24,D,1,D_1
355486,Stefan Posch,Bologna,Italy Serie A,23/24,D,1,D_1
848287,Evan Ndicka,AS Roma,Italy Serie A,23/24,D,1,D_1
305278,Diego Llorente,AS Roma,Italy Serie A,23/24,D,1,D_1
67769,Ricardo Rodríguez,Torino,Italy Serie A,23/24,D,1,D_1
363792,Rick Karsdorp,AS Roma,Italy Serie A,23/24,D,0,D_0
879746,Leo Østigård,SSC Napoli,Italy Serie A,23/24,D,1,D_1
807295,Alessandro Vogliacco,Genoa,Italy Serie A,23/24,D,3,D_3
208988,Pablo Marí,Monza,Italy Serie A,23/24,D,3,D_3
1092409,Victor Kristiansen,Bologna,Italy Serie A,23/24,D,0,D_0
352736,Sebastiano Luperto,Empoli,Italy Serie A,23/24,D,3,D_3
847467,Marin Pongracic,Lecce,Italy Serie A,23/24,D,3,D_3
928104,Nadir Zortea,Frosinone,Italy Serie A,23/24,D,2,D_2
944899,Valentin Gendrey,Lecce,Italy Serie A,23/24,D,0,D_0
139273,Daniele Rugani,Juventus,Italy Serie A,23/24,D,1,D_1
165583,Armando Izzo,Monza,Italy Serie A,23/24,D,1,D_1
99546,Mário Rui,SSC Napoli,Italy Serie A,23/24,D,2,D_2
108484,Juan Jesus,SSC Napoli,Italy Serie A,23/24,D,1,D_1
886243,Sebastian Walukiewicz,Empoli,Italy Serie A,23/24,D,3,D_3
318607,Davide Calabria,AC Milan,Italy Serie A,23/24,D,0,D_0
965264,Emil Holm,Atalanta,Italy Serie A,23/24,D,2,D_2
21535,Simon Kjaer,AC Milan,Italy Serie A,23/24,D,1,D_1
965011,Matteo Ruggeri,Atalanta,Italy Serie A,23/24,D,0,D_0
836168,Nikola Milenković,Fiorentina,Italy Serie A,23/24,D,3,D_3
988037,Juan Cabal,Hellas Verona,Italy Serie A,23/24,D,0,D_0
1050692,Diego Coppola,Hellas Verona,Italy Serie A,23/24,D,3,D_3
250547,Mattia Bani,Genoa,Italy Serie A,23/24,D,3,D_3
111487,Simone Romagnoli,Frosinone,Italy Serie A,23/24,D,3,D_3
840414,Ardian Ismajli,Empoli,Italy Serie A,23/24,D,3,D_3
107936,Danilo D'Ambrosio,Monza,Italy Serie A,23/24,D,1,D_1
76178,Danilo D'Ambrosio,Monza,Italy Serie A,23/24,D,1,D_1
139235,Adrien Tamèze,Torino,Italy Serie A,23/24,D,0,D_0
148899,Leonardo Spinazzola,AS Roma,Italy Serie A,23/24,D,2,D_2
798147,Mërgim Vojvoda,Torino,Italy Serie A,23/24,D,0,D_0
1063373,Thomas Kristensen,Udinese,Italy Serie A,23/24,D,3,D_3
360396,Yerry Mina,Cagliari,Italy Serie A,23/24,D,4,D_4
32040,Davide Faraoni,Fiorentina,Italy Serie A,23/24,D,0,D_0
142148,Sead Kolasinac,Atalanta,Italy Serie A,23/24,D,0,D_0
273405,Manuel Lazzari,Lazio,Italy Serie A,23/24,D,0,D_0
893998,Luca Ranieri,Fiorentina,Italy Serie A,23/24,D,1,D_1
945616,Antonino Gallo,Lecce,Italy Serie A,23/24,D,0,D_0
19352,Matteo Darmian,Inter,Italy Serie A,23/24,D,0,D_0
27569,Federico Fazio,Salernitana,Italy Serie A,23/24,D,3,D_3
898815,Sam Beukema,Bologna,Italy Serie A,23/24,D,1,D_1
1001828,Koni De Winter,Genoa,Italy Serie A,23/24,D,3,D_3
967722,Caleb Okoli,Frosinone,Italy Serie A,23/24,D,3,D_3
1009363,Ilario Monterisi,Frosinone,Italy Serie A,23/24,D,3,D_3
862697,Nicolò Casale,Lazio,Italy Serie A,23/24,D,3,D_3
1014286,Malick Thiaw,AC Milan,Italy Serie A,23/24,D,3,D_3
875295,Matías Viña,Sassuolo,Italy Serie A,23/24,D,0,D_0
921789,Rasmus Nissen Kristensen,AS Roma,Italy Serie A,23/24,D,0,D_0
98212,Charalampos Lykogiannis,Bologna,Italy Serie A,23/24,D,2,D_2
1015287,Natan,SSC Napoli,Italy Serie A,23/24,D,3,D_3
267619,Adam Marusic,Lazio,Italy Serie A,23/24,D,0,D_0
170887,Gian Marco Ferrari,Sassuolo,Italy Serie A,23/24,D,3,D_3
356352,Hans Hateboer,Atalanta,Italy Serie A,23/24,D,0,D_0
1157713,Isak Hien,Atalanta,Italy Serie A,23/24,D,3,D_3
377302,Georgios Kyriakopoulos,Monza,Italy Serie A,23/24,D,2,D_2
100565,Luca Caldirola,Monza,Italy Serie A,23/24,D,3,D_3
965014,Lorenzo Pirola,Salernitana,Italy Serie A,23/24,D,3,D_3
789234,Martin Erlić,Sassuolo,Italy Serie A,23/24,D,3,D_3
1106257,Anthony Oyono,Frosinone,Italy Serie A,23/24,D,0,D_0
1034303,Filippo Terracciano,AC Milan,Italy Serie A,23/24,D,0,D_0
976401,João Ferreira,Udinese,Italy Serie A,23/24,D,0,D_0
259995,Adam Masina,Torino,Italy Serie A,23/24,D,3,D_3
786175,Federico Baschirotto,Lecce,Italy Serie A,23/24,D,3,D_3
580512,Tyronne Ebuehi,Empoli,Italy Serie A,23/24,D,0,D_0
295133,Edoardo Goldaniga,Cagliari,Italy Serie A,23/24,D,3,D_3
844480,Pol Lirola,Frosinone,Italy Serie A,23/24,D,0,D_0
109461,Bartosz Bereszyński,Empoli,Italy Serie A,23/24,D,0,D_0
927304,Gabriele Zappa,Cagliari,Italy Serie A,23/24,D,0,D_0
149606,Jeremy Toljan,Sassuolo,Italy Serie A,23/24,D,0,D_0
983059,Festy Ebosele,Udinese,Italy Serie A,23/24,D,0,D_0
286087,Mateusz Wieteska,Cagliari,Italy Serie A,23/24,D,3,D_3
136322,Elseid Hysaj,Lazio,Italy Serie A,23/24,D,0,D_0
792311,Riccardo Marchizza,Frosinone,Italy Serie A,23/24,D,0,D_0
1009268,Mattia Viti,Sassuolo,Italy Serie A,23/24,D,3,D_3
82943,Rafael Tolói,Atalanta,Italy Serie A,23/24,D,0,D_0
224456,Norbert Gyömbér,Salernitana,Italy Serie A,23/24,D,3,D_3
989276,Josh Doig,Sassuolo,Italy Serie A,23/24,D,0,D_0
982601,Matteo Lovato,Torino,Italy Serie A,23/24,D,3,D_3
964153,Adam Obert,Cagliari,Italy Serie A,23/24,D,0,D_0
914487,Ruan,Sassuolo,Italy Serie A,23/24,D,3,D_3
332155,Amir Rrahmani,SSC Napoli,Italy Serie A,24/25,D,1,D_1
892979,Oumar Solet,Udinese,Italy Serie A,24/25,D,1,D_1
826188,Alessandro Bastoni,Inter,Italy Serie A,24/25,D,1,D_1
1087359,Renato Veiga,Juventus,Italy Serie A,24/25,D,3,D_3
788027,Theo Hernández,AC Milan,Italy Serie A,24/25,D,2,D_2
153257,Giovanni Di Lorenzo,SSC Napoli,Italy Serie A,24/25,D,0,D_0
870263,Alessandro Buongiorno,SSC Napoli,Italy Serie A,24/25,D,1,D_1
855829,Juan Miranda,Bologna,Italy Serie A,24/25,D,2,D_2
1090374,Gaspar,Lecce,Italy Serie A,24/25,D,3,D_3
151003,Berat Djimsiti,Atalanta,Italy Serie A,24/25,D,1,D_1
126816,Francesco Acerbi,Inter,Italy Serie A,24/25,D,1,D_1
889785,Johan Vásquez,Genoa,Italy Serie A,24/25,D,3,D_3
360396,Yerry Mina,Cagliari,Italy Serie A,24/25,D,3,D_3
965893,Strahinja Pavlović,AC Milan,Italy Serie A,24/25,D,1,D_1
856123,Emerson Royal,AC Milan,Italy Serie A,24/25,D,0,D_0
377118,Robin Gosens,Fiorentina,Italy Serie A,24/25,D,2,D_2
16632,Mats Hummels,AS Roma,Italy Serie A,24/25,D,3,D_3
91046,Stefan de Vrij,Inter,Italy Serie A,24/25,D,1,D_1
1116570,Nicolás Valentini,Hellas Verona,Italy Serie A,24/25,D,3,D_3
848287,Evan Ndicka,AS Roma,Italy Serie A,24/25,D,1,D_1
965828,Mario Gila,Lazio,Italy Serie A,24/25,D,1,D_1
805078,Mathías Olivera,SSC Napoli,Italy Serie A,24/25,D,0,D_0
826195,Matteo Gabbia,AC Milan,Italy Serie A,24/25,D,1,D_1
787505,Benjamin Pavard,Inter,Italy Serie A,24/25,D,1,D_1
226974,Marc Oliver Kempf,Como,Italy Serie A,24/25,D,3,D_3
208988,Pablo Marí,Fiorentina,Italy Serie A,24/25,D,3,D_3
840414,Ardian Ismajli,Empoli,Italy Serie A,24/25,D,3,D_3
898815,Sam Beukema,Bologna,Italy Serie A,24/25,D,1,D_1
944973,Nuno Tavares,Lazio,Italy Serie A,24/25,D,2,D_2
929199,Carlos Augusto,Inter,Italy Serie A,24/25,D,1,D_1
611210,Gianluca Mancini,AS Roma,Italy Serie A,24/25,D,1,D_1
1128063,Federico Gatti,Juventus,Italy Serie A,24/25,D,1,D_1
98212,Charalampos Lykogiannis,Bologna,Italy Serie A,24/25,D,2,D_2
122848,Cristiano Biraghi,Torino,Italy Serie A,24/25,D,2,D_2
142148,Sead Kolasinac,Atalanta,Italy Serie A,24/25,D,0,D_0
58351,Christian Kabasele,Udinese,Italy Serie A,24/25,D,3,D_3
928103,Enrico Delprato,Parma,Italy Serie A,24/25,D,3,D_3
965330,Pierre Kalulu,Juventus,Italy Serie A,24/25,D,1,D_1
1089453,Saúl Coco,Torino,Italy Serie A,24/25,D,3,D_3
893998,Luca Ranieri,Fiorentina,Italy Serie A,24/25,D,3,D_3
1014286,Malick Thiaw,AC Milan,Italy Serie A,24/25,D,1,D_1
906275,Yann Bisseck,Inter,Italy Serie A,24/25,D,1,D_1
965264,Emil Holm,Bologna,Italy Serie A,24/25,D,2,D_2
893008,Zeki Çelik,AS Roma,Italy Serie A,24/25,D,0,D_0
965011,Matteo Ruggeri,Atalanta,Italy Serie A,24/25,D,0,D_0
892430,Fali Candé,Venezia,Italy Serie A,24/25,D,3,D_3
227864,Alessio Romagnoli,Lazio,Italy Serie A,24/25,D,3,D_3
945616,Antonino Gallo,Lecce,Italy Serie A,24/25,D,0,D_0
818481,Jhon Lucumí,Bologna,Italy Serie A,24/25,D,1,D_1
786175,Federico Baschirotto,Lecce,Italy Serie A,24/25,D,3,D_3
886930,Jaka Bijol,Udinese,Italy Serie A,24/25,D,3,D_3
826186,Luca Pellegrini,Lazio,Italy Serie A,24/25,D,2,D_2
1384847,Daniele Ghilardi,Hellas Verona,Italy Serie A,24/25,D,3,D_3
1050692,Diego Coppola,Hellas Verona,Italy Serie A,24/25,D,3,D_3
259995,Adam Masina,Torino,Italy Serie A,24/25,D,3,D_3
989186,Ignace Van der Brempt,Como,Italy Serie A,24/25,D,0,D_0
1157713,Isak Hien,Atalanta,Italy Serie A,24/25,D,3,D_3
108484,Juan Jesus,SSC Napoli,Italy Serie A,24/25,D,1,D_1
788255,Fikayo Tomori,AC Milan,Italy Serie A,24/25,D,3,D_3
339909,Guillermo Maripán,Torino,Italy Serie A,24/25,D,3,D_3
377302,Georgios Kyriakopoulos,Monza,Italy Serie A,24/25,D,0,D_0
1009268,Mattia Viti,Empoli,Italy Serie A,24/25,D,3,D_3
